epoch,ts_ns,duty_a,duty_b,duty_c
3596,179700000,0.382878,0.919225,0.422897
3598,179800000,0.379292,0.918908,0.426800
3600,179900000,0.375737,0.918536,0.430726
3602,180000000,0.372214,0.918110,0.434676
3604,180100000,0.368723,0.917630,0.438647
3606,180200000,0.365264,0.917095,0.442641
3608,180300000,0.361838,0.916507,0.446654
3610,180400000,0.358446,0.915865,0.450689
3612,180500000,0.355089,0.915169,0.454743
3614,180600000,0.351766,0.914419,0.458816
3616,180700000,0.348478,0.913615,0.462907
3618,180800000,0.345226,0.912758,0.467016
3620,180900000,0.342010,0.911848,0.471142
3622,181000000,0.338831,0.910885,0.475284
3624,181100000,0.335690,0.909868,0.479442
3626,181200000,0.332586,0.908799,0.483615
3628,181300000,0.329520,0.907677,0.487803
3630,181400000,0.326493,0.906502,0.492004
3632,181500000,0.323506,0.905275,0.496219
3634,181600000,0.320558,0.903996,0.500446
3636,181700000,0.317650,0.902665,0.504685
3638,181800000,0.314783,0.901282,0.508934
3640,181900000,0.311957,0.899848,0.513195
3642,182000000,0.309173,0.898362,0.517465
3644,182100000,0.306431,0.896826,0.521744
3646,182200000,0.303730,0.895238,0.526031
3648,182300000,0.301073,0.893600,0.530327
3650,182400000,0.298459,0.891912,0.534629
3652,182500000,0.295889,0.890173,0.538938
3654,182600000,0.293363,0.888385,0.543252
3656,182700000,0.290881,0.886547,0.547571
3658,182800000,0.288444,0.884660,0.551895
3660,182900000,0.286053,0.882725,0.556223
3662,183000000,0.283707,0.880740,0.560553
3664,183100000,0.281407,0.878708,0.564886
3666,183200000,0.279153,0.876627,0.569220
3668,183300000,0.276946,0.874499,0.573555
3670,183400000,0.274787,0.872323,0.577890
3672,183500000,0.272674,0.870101,0.582225
3674,183600000,0.270610,0.867832,0.586559
3676,183700000,0.268593,0.865516,0.590891
3678,183800000,0.266625,0.863155,0.595220
3680,183900000,0.264705,0.860748,0.599546
3682,184000000,0.262835,0.858296,0.603869
3684,184100000,0.261013,0.855800,0.608187
3686,184200000,0.259242,0.853259,0.612499
3688,184300000,0.257520,0.850674,0.616806
3690,184400000,0.255848,0.848046,0.621106
3692,184500000,0.254227,0.845374,0.625399
3694,184600000,0.252657,0.842660,0.629683
3696,184700000,0.251137,0.839904,0.633960
3698,184800000,0.249668,0.837105,0.638226
3700,184900000,0.248251,0.834266,0.642483
3702,185000000,0.246886,0.831385,0.646730
3704,185100000,0.245572,0.828464,0.650964
3706,185200000,0.244310,0.825503,0.655187
3708,185300000,0.243100,0.822502,0.659398
3710,185400000,0.241943,0.819462,0.663594
3712,185500000,0.240839,0.816384,0.667777
3714,185600000,0.239787,0.813267,0.671946
3716,185700000,0.238788,0.810113,0.676099
3718,185800000,0.237842,0.806922,0.680236
3720,185900000,0.236950,0.803694,0.684356
3722,186000000,0.236111,0.800430,0.688459
3724,186100000,0.235325,0.797131,0.692544
3726,186200000,0.234593,0.793796,0.696611
3728,186300000,0.233915,0.790427,0.700658
3730,186400000,0.233291,0.787023,0.704686
3732,186500000,0.232720,0.783587,0.708693
3734,186600000,0.232204,0.780117,0.712679
3736,186700000,0.231742,0.776615,0.716643
3738,186800000,0.231334,0.773081,0.720585
3740,186900000,0.230980,0.769516,0.724504
3742,187000000,0.230681,0.765920,0.728399
3744,187100000,0.230436,0.762294,0.732270
3746,187200000,0.230245,0.758638,0.736116
3748,187300000,0.230109,0.754954,0.739937
3750,187400000,0.230027,0.751241,0.743732
3752,187500000,0.230000,0.747500,0.747500
3754,187600000,0.230027,0.743732,0.751241
3756,187700000,0.230109,0.739937,0.754954
3758,187800000,0.230245,0.736116,0.758638
3760,187900000,0.230436,0.732270,0.762294
3762,188000000,0.230681,0.728399,0.765920
3764,188100000,0.230980,0.724504,0.769516
3766,188200000,0.231334,0.720585,0.773081
3768,188300000,0.231742,0.716643,0.776615
3770,188400000,0.232204,0.712679,0.780117
3772,188500000,0.232720,0.708693,0.783587
3774,188600000,0.233291,0.704686,0.787023
3776,188700000,0.233915,0.700658,0.790427
3778,188800000,0.234593,0.696611,0.793796
3780,188900000,0.235325,0.692544,0.797131
3782,189000000,0.236111,0.688459,0.800430
3784,189100000,0.236950,0.684356,0.803694
3786,189200000,0.237842,0.680236,0.806922
3788,189300000,0.238788,0.676099,0.810113
3790,189400000,0.239787,0.671946,0.813267
3792,189500000,0.240839,0.667777,0.816384
3794,189600000,0.241943,0.663594,0.819462
3796,189700000,0.243100,0.659398,0.822502
3798,189800000,0.244310,0.655187,0.825503
3800,189900000,0.245572,0.650964,0.828464
3802,190000000,0.246886,0.646730,0.831385
3804,190100000,0.248251,0.642483,0.834266
3806,190200000,0.249668,0.638226,0.837105
3808,190300000,0.251137,0.633960,0.839904
3810,190400000,0.252657,0.629683,0.842660
3812,190500000,0.254227,0.625399,0.845374
3814,190600000,0.255848,0.621106,0.848046
3816,190700000,0.257520,0.616806,0.850674
3818,190800000,0.259242,0.612499,0.853259
3820,190900000,0.261013,0.608187,0.855800
3822,191000000,0.262835,0.603869,0.858296
3824,191100000,0.264705,0.599546,0.860748
3826,191200000,0.266625,0.595220,0.863155
3828,191300000,0.268593,0.590891,0.865516
3830,191400000,0.270610,0.586559,0.867832
3832,191500000,0.272674,0.582225,0.870101
3834,191600000,0.274787,0.577890,0.872323
3836,191700000,0.276946,0.573555,0.874499
3838,191800000,0.279153,0.569220,0.876627
3840,191900000,0.281407,0.564886,0.878708
3842,192000000,0.283707,0.560553,0.880740
3844,192100000,0.286053,0.556223,0.882725
3846,192200000,0.288444,0.551895,0.884660
3848,192300000,0.290881,0.547571,0.886547
3850,192400000,0.293363,0.543252,0.888385
3852,192500000,0.295889,0.538938,0.890173
3854,192600000,0.298459,0.534629,0.891912
3856,192700000,0.301073,0.530327,0.893600
3858,192800000,0.303730,0.526031,0.895238
3860,192900000,0.306431,0.521744,0.896826
3862,193000000,0.309173,0.517465,0.898362
3864,193100000,0.311957,0.513195,0.899848
3866,193200000,0.314783,0.508934,0.901282
3868,193300000,0.317650,0.504685,0.902665
3870,193400000,0.320558,0.500446,0.903996
3872,193500000,0.323506,0.496219,0.905275
3874,193600000,0.326493,0.492004,0.906502
3876,193700000,0.329520,0.487803,0.907677
3878,193800000,0.332586,0.483615,0.908799
3880,193900000,0.335690,0.479442,0.909868
3882,194000000,0.338831,0.475284,0.910885
3884,194100000,0.342010,0.471142,0.911848
3886,194200000,0.345226,0.467016,0.912758
3888,194300000,0.348478,0.462907,0.913615
3890,194400000,0.351766,0.458816,0.914419
3892,194500000,0.355089,0.454743,0.915169
3894,194600000,0.358446,0.450689,0.915865
3896,194700000,0.361838,0.446654,0.916507
3898,194800000,0.365264,0.442641,0.917095
3900,194900000,0.368723,0.438647,0.917630
3902,195000000,0.372214,0.434676,0.918110
3904,195100000,0.375737,0.430726,0.918536
3906,195200000,0.379292,0.426800,0.918908
3908,195300000,0.382878,0.422897,0.919225
3910,195400000,0.386494,0.419017,0.919489
3912,195500000,0.390140,0.415163,0.919697
3914,195600000,0.393815,0.411334,0.919852
3916,195700000,0.397518,0.407530,0.919952
3918,195800000,0.401250,0.403753,0.919997
3920,195900000,0.405009,0.400003,0.919988
3922,196000000,0.408795,0.396281,0.919924
3924,196100000,0.412607,0.392587,0.919806
3926,196200000,0.416445,0.388921,0.919634
3928,196300000,0.420308,0.385285,0.919407
3930,196400000,0.424195,0.381679,0.919126
3932,196500000,0.428106,0.378104,0.918790
3934,196600000,0.432040,0.374559,0.918400
3936,196700000,0.435997,0.371047,0.917956
3938,196800000,0.439976,0.367566,0.917458
3940,196900000,0.443976,0.364118,0.916905
3942,197000000,0.447997,0.360704,0.916299
3944,197100000,0.452038,0.357323,0.915639
3946,197200000,0.456098,0.353977,0.914925
3948,197300000,0.460177,0.350666,0.914157
3950,197400000,0.464274,0.347390,0.913336
3952,197500000,0.468389,0.344150,0.912461
3954,197600000,0.472521,0.340946,0.911533
3956,197700000,0.476668,0.337780,0.910552
3958,197800000,0.480832,0.334651,0.909518
3960,197900000,0.485010,0.331560,0.908431
3962,198000000,0.489202,0.328507,0.907291
3964,198100000,0.493408,0.325493,0.906099
3966,198200000,0.497627,0.322519,0.904855
3968,198300000,0.501858,0.319584,0.903558
3970,198400000,0.506100,0.316690,0.902210
3972,198500000,0.510353,0.313837,0.900810
3974,198600000,0.514617,0.311025,0.899358
3976,198700000,0.518890,0.308254,0.897856
3978,198800000,0.523172,0.305526,0.896302
3980,198900000,0.527462,0.302840,0.894698
3982,199000000,0.531760,0.300197,0.893043
3984,199100000,0.536065,0.297598,0.891338
3986,199200000,0.540375,0.295042,0.889583
3988,199300000,0.544691,0.292531,0.887778
3990,199400000,0.549012,0.290064,0.885924
3992,199500000,0.553337,0.287642,0.884021
3994,199600000,0.557666,0.285266,0.882069
3996,199700000,0.561997,0.282935,0.880068
3998,199800000,0.566330,0.280651,0.878019
4000,199900000,0.570665,0.278412,0.875923
4002,200000000,0.575000,0.276221,0.873779
4004,200100000,0.579335,0.274077,0.871588
4006,200200000,0.583670,0.271981,0.869349
4008,200300000,0.588003,0.269932,0.867065
4010,200400000,0.592334,0.267931,0.864734
4012,200500000,0.596663,0.265979,0.862358
4014,200600000,0.600988,0.264076,0.859936
4016,200700000,0.605309,0.262222,0.857469
4018,200800000,0.609625,0.260417,0.854958
4020,200900000,0.613935,0.258662,0.852402
4022,201000000,0.618240,0.256957,0.849803
4024,201100000,0.622538,0.255302,0.847160
4026,201200000,0.626828,0.253698,0.844474
4028,201300000,0.631110,0.252144,0.841746
4030,201400000,0.635383,0.250642,0.838975
4032,201500000,0.639647,0.249190,0.836163
4034,201600000,0.643900,0.247790,0.833310
4036,201700000,0.648142,0.246442,0.830416
4038,201800000,0.652373,0.245145,0.827481
4040,201900000,0.656592,0.243901,0.824507
4042,202000000,0.660798,0.242709,0.821493
4044,202100000,0.664990,0.241569,0.818440
4046,202200000,0.669168,0.240482,0.815349
4048,202300000,0.673332,0.239448,0.812220
4050,202400000,0.677479,0.238467,0.809054
4052,202500000,0.681611,0.237539,0.805850
4054,202600000,0.685726,0.236664,0.802610
4056,202700000,0.689823,0.235843,0.799334
4058,202800000,0.693902,0.235075,0.796023
4060,202900000,0.697962,0.234361,0.792677
4062,203000000,0.702003,0.233701,0.789296
4064,203100000,0.706024,0.233095,0.785882
4066,203200000,0.710024,0.232542,0.782434
4068,203300000,0.714003,0.232044,0.778953
4070,203400000,0.717960,0.231600,0.775441
4072,203500000,0.721894,0.231210,0.771896
4074,203600000,0.725805,0.230874,0.768321
4076,203700000,0.729692,0.230593,0.764715
4078,203800000,0.733555,0.230366,0.761079
4080,203900000,0.737393,0.230194,0.757413
4082,204000000,0.741205,0.230076,0.753719
4084,204100000,0.744991,0.230012,0.749997
4086,204200000,0.748750,0.230003,0.746247
4088,204300000,0.752482,0.230048,0.742470
4090,204400000,0.756185,0.230148,0.738666
4092,204500000,0.759860,0.230303,0.734837
4094,204600000,0.763506,0.230511,0.730983
4096,204700000,0.767122,0.230775,0.727103
4098,204800000,0.770708,0.231092,0.723200
4100,204900000,0.774263,0.231464,0.719274
4102,205000000,0.777786,0.231890,0.715324
4104,205100000,0.781277,0.232370,0.711353
4106,205200000,0.784736,0.232905,0.707359
4108,205300000,0.788162,0.233493,0.703346
4110,205400000,0.791554,0.234135,0.699311
4112,205500000,0.794911,0.234831,0.695257
4114,205600000,0.798234,0.235581,0.691184
4116,205700000,0.801522,0.236385,0.687093
4118,205800000,0.804774,0.237242,0.682984
4120,205900000,0.807990,0.238152,0.678858
4122,206000000,0.811169,0.239115,0.674716
4124,206100000,0.814310,0.240132,0.670558
4126,206200000,0.817414,0.241201,0.666385
4128,206300000,0.820480,0.242323,0.662197
4130,206400000,0.823507,0.243498,0.657996
4132,206500000,0.826494,0.244725,0.653781
4134,206600000,0.829442,0.246004,0.649554
4136,206700000,0.832350,0.247335,0.645315
4138,206800000,0.835217,0.248718,0.641066
4140,206900000,0.838043,0.250152,0.636805
4142,207000000,0.840827,0.251638,0.632535
4144,207100000,0.843569,0.253174,0.628256
4146,207200000,0.846270,0.254762,0.623969
4148,207300000,0.848927,0.256400,0.619673
4150,207400000,0.851541,0.258088,0.615371
4152,207500000,0.854111,0.259827,0.611062
4154,207600000,0.856637,0.261615,0.606748
4156,207700000,0.859119,0.263453,0.602429
4158,207800000,0.861556,0.265340,0.598105
4160,207900000,0.863947,0.267275,0.593777
4162,208000000,0.866293,0.269260,0.589447
4164,208100000,0.868593,0.271292,0.585114
4166,208200000,0.870847,0.273373,0.580780
4168,208300000,0.873054,0.275501,0.576445
4170,208400000,0.875213,0.277677,0.572110
4172,208500000,0.877326,0.279899,0.567775
4174,208600000,0.879390,0.282168,0.563441
4176,208700000,0.881407,0.284484,0.559109
4178,208800000,0.883375,0.286845,0.554780
4180,208900000,0.885295,0.289252,0.550454
4182,209000000,0.887165,0.291704,0.546131
4184,209100000,0.888987,0.294200,0.541813
4186,209200000,0.890758,0.296741,0.537501
4188,209300000,0.892480,0.299326,0.533194
4190,209400000,0.894152,0.301954,0.528894
4192,209500000,0.895773,0.304626,0.524601
4194,209600000,0.897343,0.307340,0.520317
4196,209700000,0.898863,0.310096,0.516040
4198,209800000,0.900332,0.312895,0.511774
4200,209900000,0.901749,0.315734,0.507517
4202,210000000,0.903114,0.318615,0.503270
4204,210100000,0.904428,0.321536,0.499036
4206,210200000,0.905690,0.324497,0.494813
4208,210300000,0.906900,0.327498,0.490602
4210,210400000,0.908057,0.330538,0.486406
4212,210500000,0.909161,0.333616,0.482223
4214,210600000,0.910213,0.336733,0.478054
4216,210700000,0.911212,0.339887,0.473901
4218,210800000,0.912158,0.343078,0.469764
4220,210900000,0.913050,0.346306,0.465644
4222,211000000,0.913889,0.349570,0.461541
4224,211100000,0.914675,0.352869,0.457456
4226,211200000,0.915407,0.356204,0.453389
4228,211300000,0.916085,0.359573,0.449342
4230,211400000,0.916709,0.362977,0.445314
4232,211500000,0.917280,0.366413,0.441307
4234,211600000,0.917796,0.369883,0.437321
4236,211700000,0.918258,0.373385,0.433357
4238,211800000,0.918666,0.376919,0.429415
4240,211900000,0.919020,0.380484,0.425496
4242,212000000,0.919319,0.384080,0.421601
4244,212100000,0.919564,0.387706,0.417730
4246,212200000,0.919755,0.391362,0.413884
4248,212300000,0.919891,0.395046,0.410063
4250,212400000,0.919973,0.398759,0.406268
4252,212500000,0.920000,0.402500,0.402500
4254,212600000,0.919973,0.406268,0.398759
4256,212700000,0.919891,0.410063,0.395046
4258,212800000,0.919755,0.413884,0.391362
4260,212900000,0.919564,0.417730,0.387706
4262,213000000,0.919319,0.421601,0.384080
4264,213100000,0.919020,0.425496,0.380484
4266,213200000,0.918666,0.429415,0.376919
4268,213300000,0.918258,0.433357,0.373385
4270,213400000,0.917796,0.437321,0.369883
4272,213500000,0.917280,0.441307,0.366413
4274,213600000,0.916709,0.445314,0.362977
4276,213700000,0.916085,0.449342,0.359573
4278,213800000,0.915407,0.453389,0.356204
4280,213900000,0.914675,0.457456,0.352869
4282,214000000,0.913889,0.461541,0.349570
4284,214100000,0.913050,0.465644,0.346306
4286,214200000,0.912158,0.469764,0.343078
4288,214300000,0.911212,0.473901,0.339887
4290,214400000,0.910213,0.478054,0.336733
4292,214500000,0.909161,0.482223,0.333616
4294,214600000,0.908057,0.486406,0.330538
4296,214700000,0.906900,0.490602,0.327498
4298,214800000,0.905690,0.494813,0.324497
4300,214900000,0.904428,0.499036,0.321536
4302,215000000,0.903114,0.503270,0.318615
4304,215100000,0.901749,0.507517,0.315734
4306,215200000,0.900332,0.511774,0.312895
4308,215300000,0.898863,0.516040,0.310096
4310,215400000,0.897343,0.520317,0.307340
4312,215500000,0.895773,0.524601,0.304626
4314,215600000,0.894152,0.528894,0.301954
4316,215700000,0.892480,0.533194,0.299326
4318,215800000,0.890758,0.537501,0.296741
4320,215900000,0.888987,0.541813,0.294200
4322,216000000,0.887165,0.546131,0.291704
4324,216100000,0.885295,0.550454,0.289252
4326,216200000,0.883375,0.554780,0.286845
4328,216300000,0.881407,0.559109,0.284484
4330,216400000,0.879390,0.563441,0.282168
4332,216500000,0.877326,0.567775,0.279899
4334,216600000,0.875213,0.572110,0.277677
4336,216700000,0.873054,0.576445,0.275501
4338,216800000,0.870847,0.580780,0.273373
4340,216900000,0.868593,0.585114,0.271292
4342,217000000,0.866293,0.589447,0.269260
4344,217100000,0.863947,0.593777,0.267275
4346,217200000,0.861556,0.598105,0.265340
4348,217300000,0.859119,0.602429,0.263453
4350,217400000,0.856637,0.606748,0.261615
4352,217500000,0.854111,0.611062,0.259827
4354,217600000,0.851541,0.615371,0.258088
4356,217700000,0.848927,0.619673,0.256400
4358,217800000,0.846270,0.623969,0.254762
4360,217900000,0.843569,0.628256,0.253174
4362,218000000,0.840827,0.632535,0.251638
4364,218100000,0.838043,0.636805,0.250152
4366,218200000,0.835217,0.641066,0.248718
4368,218300000,0.832350,0.645315,0.247335
4370,218400000,0.829442,0.649554,0.246004
4372,218500000,0.826494,0.653781,0.244725
4374,218600000,0.823507,0.657996,0.243498
4376,218700000,0.820480,0.662197,0.242323
4378,218800000,0.817414,0.666385,0.241201
4380,218900000,0.814310,0.670558,0.240132
4382,219000000,0.811169,0.674716,0.239115
4384,219100000,0.807990,0.678858,0.238152
4386,219200000,0.804774,0.682984,0.237242
4388,219300000,0.801522,0.687093,0.236385
4390,219400000,0.798234,0.691184,0.235581
4392,219500000,0.794911,0.695257,0.234831
4394,219600000,0.791554,0.699311,0.234135
4396,219700000,0.788162,0.703346,0.233493
4398,219800000,0.784736,0.707359,0.232905
4400,219900000,0.781277,0.711353,0.232370
4402,220000000,0.777786,0.715324,0.231890
4404,220100000,0.774263,0.719274,0.231464
4406,220200000,0.770708,0.723200,0.231092
4408,220300000,0.767122,0.727103,0.230775
4410,220400000,0.763506,0.730983,0.230511
4412,220500000,0.759860,0.734837,0.230303
4414,220600000,0.756185,0.738666,0.230148
4416,220700000,0.752482,0.742470,0.230048
4418,220800000,0.748750,0.746247,0.230003
