epoch,ts_ns,duty_a,duty_b,duty_c,config_id
3830,191400000,0.235313,0.510051,0.754636,2
3832,191500000,0.237108,0.506283,0.756609,2
3834,191600000,0.238945,0.502513,0.758542,2
3836,191700000,0.240823,0.498743,0.760434,2
3838,191800000,0.242742,0.494974,0.762284,2
3840,191900000,0.244702,0.491205,0.764094,2
3842,192000000,0.246702,0.487437,0.765861,2
3844,192100000,0.248742,0.483672,0.767587,2
3846,192200000,0.250821,0.479909,0.769270,2
3848,192300000,0.252940,0.476149,0.770911,2
3850,192400000,0.255098,0.472393,0.772509,2
3852,192500000,0.257295,0.468641,0.774064,2
3854,192600000,0.259530,0.464895,0.775575,2
3856,192700000,0.261803,0.461154,0.777043,2
3858,192800000,0.264113,0.457419,0.778468,2
3860,192900000,0.266461,0.453690,0.779848,2
3862,193000000,0.268846,0.449969,0.781185,2
3864,193100000,0.271267,0.446256,0.782476,2
3866,193200000,0.273725,0.442552,0.783724,2
3868,193300000,0.276218,0.438856,0.784926,2
3870,193400000,0.278746,0.435170,0.786084,2
3872,193500000,0.281309,0.431495,0.787196,2
3874,193600000,0.283907,0.427830,0.788263,2
3876,193700000,0.286539,0.424177,0.789284,2
3878,193800000,0.289205,0.420535,0.790260,2
3880,193900000,0.291904,0.416906,0.791190,2
3882,194000000,0.294636,0.413290,0.792074,2
3884,194100000,0.297400,0.409688,0.792911,2
3886,194200000,0.300196,0.406101,0.793703,2
3888,194300000,0.303024,0.402528,0.794448,2
3890,194400000,0.305883,0.398970,0.795147,2
3892,194500000,0.308773,0.395428,0.795799,2
3894,194600000,0.311693,0.391903,0.796404,2
3896,194700000,0.314642,0.388395,0.796963,2
3898,194800000,0.317621,0.384905,0.797474,2
3900,194900000,0.320629,0.381433,0.797939,2
3902,195000000,0.323664,0.377979,0.798357,2
3904,195100000,0.326728,0.374545,0.798727,2
3906,195200000,0.329819,0.371130,0.799050,2
3908,195300000,0.332937,0.367736,0.799326,2
3910,195400000,0.336082,0.364363,0.799555,2
3912,195500000,0.339252,0.361011,0.799737,2
3914,195600000,0.342448,0.357681,0.799871,2
3916,195700000,0.345668,0.354374,0.799958,2
3918,195800000,0.348913,0.351090,0.799997,2
3920,195900000,0.352182,0.347829,0.799989,2
3922,196000000,0.355474,0.344592,0.799934,2
3924,196100000,0.358789,0.341380,0.799832,2
3926,196200000,0.362126,0.338192,0.799682,2
3928,196300000,0.365485,0.335031,0.799484,2
3930,196400000,0.368865,0.331895,0.799240,2
3932,196500000,0.372266,0.328786,0.798948,2
3934,196600000,0.375687,0.325704,0.798609,2
3936,196700000,0.379128,0.322649,0.798223,2
3938,196800000,0.382588,0.319623,0.797789,2
3940,196900000,0.386066,0.316625,0.797309,2
3942,197000000,0.389563,0.313656,0.796782,2
3944,197100000,0.393076,0.310716,0.796208,2
3946,197200000,0.396607,0.307806,0.795587,2
3948,197300000,0.400154,0.304927,0.794919,2
3950,197400000,0.403717,0.302078,0.794205,2
3952,197500000,0.407295,0.299261,0.793444,2
3954,197600000,0.410888,0.296475,0.792637,2
3956,197700000,0.414494,0.293722,0.791784,2
3958,197800000,0.418114,0.291001,0.790885,2
3960,197900000,0.421748,0.288313,0.789940,2
3962,198000000,0.425393,0.285658,0.788949,2
3964,198100000,0.429050,0.283038,0.787912,2
3966,198200000,0.432719,0.280451,0.786830,2
3968,198300000,0.436398,0.277899,0.785703,2
3970,198400000,0.440087,0.275383,0.784530,2
3972,198500000,0.443786,0.272901,0.783313,2
3974,198600000,0.447493,0.270456,0.782051,2
3976,198700000,0.451209,0.268047,0.780744,2
3978,198800000,0.454932,0.265675,0.779393,2
3980,198900000,0.458663,0.263339,0.777998,2
3982,199000000,0.462400,0.261041,0.776559,2
3984,199100000,0.466143,0.258781,0.775076,2
3986,199200000,0.469891,0.256558,0.773550,2
3988,199300000,0.473645,0.254375,0.771981,2
3990,199400000,0.477402,0.252230,0.770369,2
3992,199500000,0.481163,0.250124,0.768714,2
3994,199600000,0.484927,0.248057,0.767016,2
3996,199700000,0.488693,0.246031,0.765277,2
3998,199800000,0.492461,0.244044,0.763495,2
4000,199900000,0.496230,0.242098,0.761672,2
4002,200000000,0.500000,0.240192,0.759808,2
4004,200100000,0.503770,0.238328,0.757902,2
4006,200200000,0.507539,0.236505,0.755956,2
4008,200300000,0.511307,0.234723,0.753969,2
4010,200400000,0.515073,0.232984,0.751943,2
4012,200500000,0.518837,0.231286,0.749876,2
4014,200600000,0.522598,0.229631,0.747770,2
4016,200700000,0.526355,0.228019,0.745625,2
4018,200800000,0.530109,0.226450,0.743442,2
4020,200900000,0.533857,0.224924,0.741219,2
4022,201000000,0.537600,0.223441,0.738959,2
4024,201100000,0.541337,0.222002,0.736661,2
4026,201200000,0.545068,0.220607,0.734325,2
4028,201300000,0.548791,0.219256,0.731953,2
4030,201400000,0.552507,0.217949,0.729544,2
4032,201500000,0.556214,0.216687,0.727099,2
4034,201600000,0.559913,0.215470,0.724617,2
4036,201700000,0.563602,0.214297,0.722101,2
4038,201800000,0.567281,0.213170,0.719549,2
4040,201900000,0.570950,0.212088,0.716962,2
4042,202000000,0.574607,0.211051,0.714342,2
4044,202100000,0.578252,0.210060,0.711687,2
4046,202200000,0.581886,0.209115,0.708999,2
4048,202300000,0.585506,0.208216,0.706278,2
4050,202400000,0.589112,0.207363,0.703525,2
4052,202500000,0.592705,0.206556,0.700739,2
4054,202600000,0.596283,0.205795,0.697922,2
4056,202700000,0.599846,0.205081,0.695073,2
4058,202800000,0.603393,0.204413,0.692194,2
4060,202900000,0.606924,0.203792,0.689284,2
4062,203000000,0.610437,0.203218,0.686344,2
4064,203100000,0.613934,0.202691,0.683375,2
4066,203200000,0.617412,0.202211,0.680377,2
4068,203300000,0.620872,0.201777,0.677351,2
4070,203400000,0.624313,0.201391,0.674296,2
4072,203500000,0.627734,0.201052,0.671214,2
4074,203600000,0.631135,0.200760,0.668105,2
4076,203700000,0.634515,0.200516,0.664969,2
4078,203800000,0.637874,0.200318,0.661808,2
4080,203900000,0.641211,0.200168,0.658620,2
4082,204000000,0.644526,0.200066,0.655408,2
4084,204100000,0.647818,0.200011,0.652171,2
4086,204200000,0.651087,0.200003,0.648910,2
4088,204300000,0.654332,0.200042,0.645626,2
4090,204400000,0.657552,0.200129,0.642319,2
4092,204500000,0.660748,0.200263,0.638989,2
4094,204600000,0.663918,0.200445,0.635637,2
4096,204700000,0.667063,0.200674,0.632264,2
4098,204800000,0.670181,0.200950,0.628870,2
4100,204900000,0.673272,0.201273,0.625455,2
4102,205000000,0.676336,0.201643,0.622021,2
4104,205100000,0.679371,0.202061,0.618567,2
4106,205200000,0.682379,0.202526,0.615095,2
4108,205300000,0.685358,0.203037,0.611605,2
4110,205400000,0.688307,0.203596,0.608097,2
4112,205500000,0.691227,0.204201,0.604572,2
4114,205600000,0.694117,0.204853,0.601030,2
4116,205700000,0.696976,0.205552,0.597472,2
4118,205800000,0.699804,0.206297,0.593899,2
4120,205900000,0.702600,0.207089,0.590312,2
4122,206000000,0.705364,0.207926,0.586710,2
4124,206100000,0.708096,0.208810,0.583094,2
4126,206200000,0.710795,0.209740,0.579465,2
4128,206300000,0.713461,0.210716,0.575823,2
4130,206400000,0.716093,0.211737,0.572170,2
4132,206500000,0.718691,0.212804,0.568505,2
4134,206600000,0.721254,0.213916,0.564830,2
4136,206700000,0.723782,0.215074,0.561144,2
4138,206800000,0.726275,0.216276,0.557448,2
4140,206900000,0.728733,0.217524,0.553744,2
4142,207000000,0.731154,0.218815,0.550031,2
4144,207100000,0.733539,0.220152,0.546310,2
4146,207200000,0.735887,0.221532,0.542581,2
4148,207300000,0.738197,0.222957,0.538846,2
4150,207400000,0.740470,0.224425,0.535105,2
4152,207500000,0.742705,0.225936,0.531359,2
4154,207600000,0.744902,0.227491,0.527607,2
4156,207700000,0.747060,0.229089,0.523851,2
4158,207800000,0.749179,0.230730,0.520091,2
4160,207900000,0.751258,0.232413,0.516328,2
4162,208000000,0.753298,0.234139,0.512563,2
4164,208100000,0.755298,0.235906,0.508795,2
4166,208200000,0.757258,0.237716,0.505026,2
4168,208300000,0.759177,0.239566,0.501257,2
4170,208400000,0.761055,0.241458,0.497487,2
4172,208500000,0.762892,0.243391,0.493717,2
4174,208600000,0.764687,0.245364,0.489949,2
4176,208700000,0.766441,0.247377,0.486182,2
4178,208800000,0.768152,0.249430,0.482417,2
4180,208900000,0.769822,0.251523,0.478655,2
4182,209000000,0.771448,0.253655,0.474897,2
4184,209100000,0.773032,0.255826,0.471142,2
4186,209200000,0.774572,0.258036,0.467392,2
4188,209300000,0.776070,0.260283,0.463647,2
4190,209400000,0.777523,0.262569,0.459908,2
4192,209500000,0.778933,0.264892,0.456175,2
4194,209600000,0.780299,0.267252,0.452449,2
4196,209700000,0.781620,0.269649,0.448731,2
4198,209800000,0.782897,0.272082,0.445020,2
4200,209900000,0.784129,0.274552,0.441319,2
4202,210000000,0.785317,0.277057,0.437626,2
4204,210100000,0.786459,0.279597,0.433944,2
4206,210200000,0.787557,0.282172,0.430272,2
4208,210300000,0.788608,0.284781,0.426611,2
4210,210400000,0.789614,0.287424,0.422961,2
4212,210500000,0.790575,0.290101,0.419324,2
4214,210600000,0.791490,0.292811,0.415699,2
4216,210700000,0.792358,0.295554,0.412088,2
4218,210800000,0.793180,0.298329,0.408491,2
4220,210900000,0.793957,0.301136,0.404908,2
4222,211000000,0.794686,0.303974,0.401340,2
4224,211100000,0.795369,0.306843,0.397788,2
4226,211200000,0.796006,0.309743,0.394251,2
4228,211300000,0.796596,0.312672,0.390732,2
4230,211400000,0.797138,0.315632,0.387230,2
4232,211500000,0.797634,0.318620,0.383745,2
4234,211600000,0.798083,0.321637,0.380279,2
4236,211700000,0.798485,0.324683,0.376832,2
4238,211800000,0.798840,0.327756,0.373404,2
4240,211900000,0.799148,0.330856,0.369997,2
4242,212000000,0.799408,0.333983,0.366609,2
4244,212100000,0.799621,0.337136,0.363243,2
4246,212200000,0.799787,0.340314,0.359899,2
4248,212300000,0.799905,0.343518,0.356576,2
4250,212400000,0.799976,0.346747,0.353277,2
4252,212500000,0.800000,0.350000,0.350000,2
4254,212600000,0.799976,0.353277,0.346747,2
4256,212700000,0.799905,0.356576,0.343518,2
4258,212800000,0.799787,0.359899,0.340314,2
4260,212900000,0.799621,0.363243,0.337136,2
4262,213000000,0.799408,0.366609,0.333983,2
4264,213100000,0.799148,0.369997,0.330856,2
4266,213200000,0.798840,0.373404,0.327756,2
4268,213300000,0.798485,0.376832,0.324683,2
4270,213400000,0.798083,0.380279,0.321637,2
4272,213500000,0.797634,0.383745,0.318620,2
4274,213600000,0.797138,0.387230,0.315632,2
4276,213700000,0.796596,0.390732,0.312672,2
4278,213800000,0.796006,0.394251,0.309743,2
4280,213900000,0.795369,0.397788,0.306843,2
4282,214000000,0.794686,0.401340,0.303974,2
4284,214100000,0.793957,0.404908,0.301136,2
4286,214200000,0.793180,0.408491,0.298329,2
4288,214300000,0.792358,0.412088,0.295554,2
4290,214400000,0.791490,0.415699,0.292811,2
4292,214500000,0.790575,0.419324,0.290101,2
4294,214600000,0.789614,0.422961,0.287424,2
4296,214700000,0.788608,0.426611,0.284781,2
4298,214800000,0.787557,0.430272,0.282172,2
4300,214900000,0.786459,0.433944,0.279597,2
4302,215000000,0.785317,0.437626,0.277057,2
4304,215100000,0.784129,0.441319,0.274552,2
4306,215200000,0.782897,0.445020,0.272082,2
4308,215300000,0.781620,0.448731,0.269649,2
4310,215400000,0.780299,0.452449,0.267252,2
4312,215500000,0.778933,0.456175,0.264892,2
4314,215600000,0.777523,0.459908,0.262569,2
4316,215700000,0.776070,0.463647,0.260283,2
4318,215800000,0.774572,0.467392,0.258036,2
4320,215900000,0.773032,0.471142,0.255826,2
4322,216000000,0.771448,0.474897,0.253655,2
4324,216100000,0.769822,0.478655,0.251523,2
4326,216200000,0.768152,0.482417,0.249430,2
4328,216300000,0.766441,0.486182,0.247377,2
4330,216400000,0.764687,0.489949,0.245364,2
4332,216500000,0.762892,0.493717,0.243391,2
4334,216600000,0.761055,0.497487,0.241458,2
4336,216700000,0.759177,0.501257,0.239566,2
4338,216800000,0.757258,0.505026,0.237716,2
4340,216900000,0.755298,0.508795,0.235906,2
4342,217000000,0.753298,0.512563,0.234139,2
4344,217100000,0.751258,0.516328,0.232413,2
4346,217200000,0.749179,0.520091,0.230730,2
4348,217300000,0.747060,0.523851,0.229089,2
4350,217400000,0.744902,0.527607,0.227491,2
4352,217500000,0.742705,0.531359,0.225936,2
4354,217600000,0.740470,0.535105,0.224425,2
4356,217700000,0.738197,0.538846,0.222957,2
4358,217800000,0.735887,0.542581,0.221532,2
4360,217900000,0.733539,0.546310,0.220152,2
4362,218000000,0.731154,0.550031,0.218815,2
4364,218100000,0.728733,0.553744,0.217524,2
4366,218200000,0.726275,0.557448,0.216276,2
4368,218300000,0.723782,0.561144,0.215074,2
4370,218400000,0.721254,0.564830,0.213916,2
4372,218500000,0.718691,0.568505,0.212804,2
4374,218600000,0.716093,0.572170,0.211737,2
4376,218700000,0.713461,0.575823,0.210716,2
4378,218800000,0.710795,0.579465,0.209740,2
4380,218900000,0.708096,0.583094,0.208810,2
4382,219000000,0.705364,0.586710,0.207926,2
4384,219100000,0.702600,0.590312,0.207089,2
4386,219200000,0.699804,0.593899,0.206297,2
4388,219300000,0.696976,0.597472,0.205552,2
4390,219400000,0.694117,0.601030,0.204853,2
4392,219500000,0.691227,0.604572,0.204201,2
4394,219600000,0.688307,0.608097,0.203596,2
4396,219700000,0.685358,0.611605,0.203037,2
4398,219800000,0.682379,0.615095,0.202526,2
4400,219900000,0.679371,0.618567,0.202061,2
4402,220000000,0.676336,0.622021,0.201643,2
4404,220100000,0.673272,0.625455,0.201273,2
4406,220200000,0.670181,0.628870,0.200950,2
4408,220300000,0.667063,0.632264,0.200674,2
4410,220400000,0.663918,0.635637,0.200445,2
4412,220500000,0.660748,0.638989,0.200263,2
4414,220600000,0.657552,0.642319,0.200129,2
4416,220700000,0.654332,0.645626,0.200042,2
4418,220800000,0.651087,0.648910,0.200003,2
4420,220900000,0.647818,0.652171,0.200011,2
4422,221000000,0.644526,0.655408,0.200066,2
4424,221100000,0.641211,0.658620,0.200168,2
4426,221200000,0.637874,0.661808,0.200318,2
4428,221300000,0.634515,0.664969,0.200516,2
4430,221400000,0.631135,0.668105,0.200760,2
4432,221500000,0.627734,0.671214,0.201052,2
4434,221600000,0.624313,0.674296,0.201391,2
4436,221700000,0.620872,0.677351,0.201777,2
4438,221800000,0.617412,0.680377,0.202211,2
4440,221900000,0.613934,0.683375,0.202691,2
4442,222000000,0.610437,0.686344,0.203218,2
4444,222100000,0.606924,0.689284,0.203792,2
4446,222200000,0.603393,0.692194,0.204413,2
4448,222300000,0.599846,0.695073,0.205081,2
4450,222400000,0.596283,0.697922,0.205795,2
4452,222500000,0.592705,0.700739,0.206556,2
4454,222600000,0.589112,0.703525,0.207363,2
4456,222700000,0.585506,0.706278,0.208216,2
4458,222800000,0.581886,0.708999,0.209115,2
4460,222900000,0.578252,0.711687,0.210060,2
4462,223000000,0.574607,0.714342,0.211051,2
4464,223100000,0.570950,0.716962,0.212088,2
4466,223200000,0.567281,0.719549,0.213170,2
4468,223300000,0.563602,0.722101,0.214297,2
4470,223400000,0.559913,0.724617,0.215470,2
4472,223500000,0.556214,0.727099,0.216687,2
4474,223600000,0.552507,0.729544,0.217949,2
4476,223700000,0.548791,0.731953,0.219256,2
4478,223800000,0.545068,0.734325,0.220607,2
4480,223900000,0.541337,0.736661,0.222002,2
4482,224000000,0.537600,0.738959,0.223441,2
4484,224100000,0.533857,0.741219,0.224924,2
4486,224200000,0.530109,0.743442,0.226450,2
4488,224300000,0.526355,0.745625,0.228019,2
4490,224400000,0.522598,0.747770,0.229631,2
4492,224500000,0.518837,0.749876,0.231286,2
4494,224600000,0.515073,0.751943,0.232984,2
4496,224700000,0.511307,0.753969,0.234723,2
4498,224800000,0.507539,0.755956,0.236505,2
4500,224900000,0.503770,0.757902,0.238328,2
4502,225000000,0.500000,0.759808,0.240192,2
4504,225100000,0.496230,0.761672,0.242098,2
4506,225200000,0.492461,0.763495,0.244044,2
4508,225300000,0.488693,0.765277,0.246031,2
4510,225400000,0.484927,0.767016,0.248057,2
4512,225500000,0.481163,0.768714,0.250124,2
4514,225600000,0.477402,0.770369,0.252230,2
4516,225700000,0.473645,0.771981,0.254375,2
4518,225800000,0.469891,0.773550,0.256558,2
4520,225900000,0.466143,0.775076,0.258781,2
4522,226000000,0.462400,0.776559,0.261041,2
4524,226100000,0.458663,0.777998,0.263339,2
4526,226200000,0.454932,0.779393,0.265675,2
4528,226300000,0.451209,0.780744,0.268047,2
4530,226400000,0.447493,0.782051,0.270456,2
4532,226500000,0.443786,0.783313,0.272901,2
4534,226600000,0.440087,0.784530,0.275383,2
4536,226700000,0.436398,0.785703,0.277899,2
4538,226800000,0.432719,0.786830,0.280451,2
4540,226900000,0.429050,0.787912,0.283038,2
4542,227000000,0.425393,0.788949,0.285658,2
4544,227100000,0.421748,0.789940,0.288313,2
4546,227200000,0.418114,0.790885,0.291001,2
4548,227300000,0.414494,0.791784,0.293722,2
4550,227400000,0.410888,0.792637,0.296475,2
4552,227500000,0.407295,0.793444,0.299261,2
4554,227600000,0.403717,0.794205,0.302078,2
4556,227700000,0.400154,0.794919,0.304927,2
4558,227800000,0.396607,0.795587,0.307806,2
4560,227900000,0.393076,0.796208,0.310716,2
4562,228000000,0.389563,0.796782,0.313656,2
4564,228100000,0.386066,0.797309,0.316625,2
4566,228200000,0.382588,0.797789,0.319623,2
4568,228300000,0.379128,0.798223,0.322649,2
4570,228400000,0.375687,0.798609,0.325704,2
4572,228500000,0.372266,0.798948,0.328786,2
4574,228600000,0.368865,0.799240,0.331895,2
4576,228700000,0.365485,0.799484,0.335031,2
4578,228800000,0.362126,0.799682,0.338192,2
4580,228900000,0.358789,0.799832,0.341380,2
4582,229000000,0.355474,0.799934,0.344592,2
4584,229100000,0.352182,0.799989,0.347829,2
4586,229200000,0.348913,0.799997,0.351090,2
4588,229300000,0.345668,0.799958,0.354374,2
4590,229400000,0.342448,0.799871,0.357681,2
4592,229500000,0.339252,0.799737,0.361011,2
4594,229600000,0.336082,0.799555,0.364363,2
4596,229700000,0.332937,0.799326,0.367736,2
4598,229800000,0.329819,0.799050,0.371130,2
4600,229900000,0.326728,0.798727,0.374545,2
4602,230000000,0.323664,0.798357,0.377979,2
4604,230100000,0.320629,0.797939,0.381433,2
4606,230200000,0.317621,0.797474,0.384905,2
4608,230300000,0.314642,0.796963,0.388395,2
4610,230400000,0.311693,0.796404,0.391903,2
4612,230500000,0.308773,0.795799,0.395428,2
4614,230600000,0.305883,0.795147,0.398970,2
4616,230700000,0.303024,0.794448,0.402528,2
4618,230800000,0.300196,0.793703,0.406101,2
4620,230900000,0.297400,0.792911,0.409688,2
4622,231000000,0.294636,0.792074,0.413290,2
4624,231100000,0.291904,0.791190,0.416906,2
4626,231200000,0.289205,0.790260,0.420535,2
4628,231300000,0.286539,0.789284,0.424177,2
4630,231400000,0.283907,0.788263,0.427830,2
4632,231500000,0.281309,0.787196,0.431495,2
4634,231600000,0.278746,0.786084,0.435170,2
4636,231700000,0.276218,0.784926,0.438856,2
4638,231800000,0.273725,0.783724,0.442552,2
4640,231900000,0.271267,0.782476,0.446256,2
4642,232000000,0.268846,0.781185,0.449969,2
4644,232100000,0.266461,0.779848,0.453690,2
4646,232200000,0.264113,0.778468,0.457419,2
4648,232300000,0.261803,0.777043,0.461154,2
4650,232400000,0.259530,0.775575,0.464895,2
4652,232500000,0.257295,0.774064,0.468641,2
4654,232600000,0.255098,0.772509,0.472393,2
4656,232700000,0.252940,0.770911,0.476149,2
4658,232800000,0.250821,0.769270,0.479909,2
4660,232900000,0.248742,0.767587,0.483672,2
4662,233000000,0.246702,0.765861,0.487437,2
4664,233100000,0.244702,0.764094,0.491205,2
